fault_id,pump_id,sample_id,state,AC1,GYR,CTB,CTR,CV1,VRY,PRS,SMG,WTF
30000000010_,1,1,air,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_1_In air_ Aug  9 17_37_55 2023.csv,
30000000010_,1,1,water,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\PRS Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023\WTF Multi - EccentricAirGap_WindingDataLV3_1_1_In water_ Aug  7 17_17_44 2023.csv
30000000010_,1,2,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_2_In air_ Aug  7 17_29_20 2023.csv,
30000000010_,1,2,water,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\PRS Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023\WTF Multi - EccentricAirGap_WindingDataLV3_1_2_In water_ Aug  7 17_21_50 2023.csv
30000000010_,1,3,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_3_In air_ Aug  7 17_36_12 2023.csv,
30000000010_,1,3,water,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\PRS Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023\WTF Multi - EccentricAirGap_WindingDataLV3_1_3_In water_ Aug  9 17_39_49 2023.csv
30000000010_,1,4,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_4_In air_ Aug  7 17_40_15 2023.csv,
30000000010_,1,4,water,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\PRS Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023\WTF Multi - EccentricAirGap_WindingDataLV3_1_4_In water_ Aug  7 17_33_12 2023.csv
30000000010_,1,5,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_5_In air_ Aug  7 17_41_23 2023.csv,
30000000010_,1,5,water,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\GYR Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\CTB Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\CTR Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\VRY Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\PRS Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\SMG Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023\WTF Multi - EccentricAirGap_WindingDataLV3_1_5_In water_ Aug  7 17_37_22 2023.csv
30000000010_,2,1,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\GYR Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\CTB Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\CTR Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\VRY Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023\SMG Multi - EccentricAirGap_WindingDataLV3_2_1_In air_ Aug  7 17_48_48 2023.csv,
30000000010_,2,1,water,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\GYR Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\CTB Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\CTR Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\VRY Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\PRS Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\SMG Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023\WTF Multi - EccentricAirGap_WindingDataLV3_2_1_In water_ Aug  9 17_43_24 2023.csv
30000000010_,2,2,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\GYR Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\CTB Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\CTR Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\VRY Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023\SMG Multi - EccentricAirGap_WindingDataLV3_2_2_In air_ Aug  7 17_53_03 2023.csv,
30000000010_,2,2,water,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\AC1 Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\GYR Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\CTB Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\CTR Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\CV1 Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\VRY Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\PRS Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\SMG Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023\WTF Multi - EccentricAirGap_WindingDataLV3_2_2_In water_ Aug  7 17_49_57 2023.csv
