0,1,2,3,4,key
51189,306810,547520,799946,1084324,20100000000_1_2_GYR
116331,697260,1244301,1817968,2464251,20100000000_1_2_CTR
117368,703474,1255391,1834171,2486214,20100000000_1_2_CTB
65491,392534,700499,1023454,1387289,20100000000_1_2_VRY
107930,693255,1189061,1772091,2355121,20100000000_1_3_SMG
2351,15101,25901,38601,51301,20100000000_1_3_PRS
47325,303975,521373,777017,1032662,20100000000_1_3_AC1
2352,15106,25908,38612,51315,20100000000_1_3_WTF
63390,407168,698367,1040797,1383226,20100000000_1_3_CV1
50101,321805,551955,822594,1093232,20100000000_1_3_GYR
113859,731341,1254384,1869444,2484504,20100000000_1_3_CTR
114858,737757,1265390,1885846,2506302,20100000000_1_3_CTB
64126,411891,706468,1052870,1399271,20100000000_1_3_VRY
90098,680178,1189896,1750127,2340207,20100000000_1_4_SMG
1977,14828,25927,38127,50977,20100000000_1_4_PRS
39807,298537,522031,767674,1026404,20100000000_1_4_AC1
1977,14828,25927,38127,50977,20100000000_1_4_WTF
52872,399144,698259,1027016,1373288,20100000000_1_4_CV1
42119,315878,552355,812267,1086026,20100000000_1_4_GYR
95746,718070,1255642,1846487,2468811,20100000000_1_4_CTR
96573,724271,1266484,1862430,2490128,20100000000_1_4_CTB
53530,404113,706952,1039801,1390384,20100000000_1_4_VRY
72369,645996,1171438,1763421,2307219,20100000000_1_5_SMG
1577,14077,25527,38427,50277,20100000000_1_5_PRS
31727,283206,513562,773088,1011491,20100000000_1_5_AC1
1577,14077,25527,38427,50277,20100000000_1_5_WTF
42574,380030,689139,1037393,1357301,20100000000_1_5_CV1
33588,299822,543691,818444,1070833,20100000000_1_5_GYR
76459,682506,1237646,1863086,2437619,20100000000_1_5_CTR
77110,688312,1248173,1878933,2458353,20100000000_1_5_CTB
43028,384083,696490,1048459,1371780,20100000000_1_5_VRY
22229,566473,1156643,1703183,2318614,20100000000_2_1_SMG
485,12334,25184,37084,50484,20100000000_2_1_PRS
9763,248780,507967,747992,1018273,20100000000_2_1_AC1
484,12326,25167,37059,50450,20100000000_2_1_WTF
13061,332829,679583,1000700,1362295,20100000000_2_1_CV1
10310,262733,536457,789945,1075385,20100000000_2_1_GYR
23438,597258,1219503,1795745,2444623,20100000000_2_1_CTR
23646,602577,1230364,1811738,2466394,20100000000_2_1_CTB
13193,336179,686423,1010772,1376007,20100000000_2_1_VRY
71225,638358,1212379,1754255,2300723,20100000000_2_2_SMG
1551,13901,26401,38201,50101,20100000000_2_2_PRS
30892,276870,525835,760858,997873,20100000000_2_2_AC1
1551,13900,26398,38197,50095,20100000000_2_2_WTF
41407,374537,711713,1030008,1350999,20100000000_2_2_CV1
32981,295593,561395,812311,1065355,20100000000_2_2_GYR
75096,673051,1278268,1849593,2425760,20100000000_2_2_CTR
75765,679049,1289660,1866077,2447379,20100000000_2_2_CTB
42257,378726,719282,1040768,1364977,20100000000_2_2_VRY
66346,677427,1228778,1738778,2319993,20100000000_2_3_SMG
1444,14744,26744,37845,50494,20100000000_2_3_PRS
29146,297588,539792,763831,1019154,20100000000_2_3_AC1
1445,14747,26748,37850,50502,20100000000_2_3_WTF
38963,397824,721608,1021109,1362432,20100000000_2_3_CV1
30764,314110,569761,806239,1075738,20100000000_2_3_GYR
69999,714725,1296432,1834511,2447727,20100000000_2_3_CTR
70585,720702,1307273,1849852,2468196,20100000000_2_3_CTB
39402,402313,729751,1032631,1377806,20100000000_2_3_VRY
41847,866368,1350976,1936639,2501632,20100000000_2_4_SMG
911,18861,29411,42161,54461,20100000000_2_4_PRS
18381,380536,593391,850633,1098795,20100000000_2_4_AC1
911,18861,29411,42161,54461,20100000000_2_4_WTF
24613,509560,794585,1139046,1471350,20100000000_2_4_CV1
19393,401503,626086,897501,1159337,20100000000_2_4_GYR
44157,914191,1425548,2043539,2639718,20100000000_2_4_CTR
44543,922202,1438040,2061446,2662850,20100000000_2_4_CTB
24859,514661,802539,1150448,1486078,20100000000_2_4_VRY
106785,738578,1248608,1804586,2351374,20100000000_2_5_SMG
2324,16074,27174,39274,51174,20100000000_2_5_PRS
46856,324080,547875,791832,1031756,20100000000_2_5_AC1
2324,16074,27174,39274,51174,20100000000_2_5_WTF
62776,434192,734025,1060870,1382313,20100000000_2_5_CV1
49491,342303,578681,836355,1089771,20100000000_2_5_GYR
307781,950605,1469540,2035226,2591561,20100000000_2_5_CTR
113583,785594,1328091,1919461,2501057,20100000000_2_5_CTB
63405,438540,741377,1071496,1396158,20100000000_2_5_VRY
101836,721944,1201954,1796799,2350303,20100000000_3_1_SMG
2217,15717,26167,39117,51167,20100000000_3_1_PRS
44603,316203,526441,786975,1029403,20100000000_3_1_AC1
2217,15715,26164,39112,51161,20100000000_3_1_WTF
59851,424300,706410,1056011,1381315,20100000000_3_1_CV1
47213,334707,557248,833029,1089644,20100000000_3_1_GYR
107414,761490,1267793,1895221,2479044,20100000000_3_1_CTR
108327,767957,1278560,1911317,2500099,20100000000_3_1_CTB
60487,428811,713920,1067238,1396000,20100000000_3_1_VRY
25882,585725,1118034,1735238,2292786,20100000000_3_2_SMG
564,12764,24365,37814,49964,20100000000_3_2_PRS
11353,256928,490426,761162,1005731,20100000000_3_2_AC1
564,12764,24365,37814,49964,20100000000_3_2_WTF
15202,344025,656677,1019192,1346667,20100000000_3_2_CV1
12001,271590,518413,804600,1063125,20100000000_3_2_GYR
27304,617919,1179486,1830614,2418808,20100000000_3_2_CTR
27536,623157,1189485,1846133,2439313,20100000000_3_2_CTB
15369,347811,663903,1030406,1361486,20100000000_3_2_VRY
101778,726127,1251773,1791191,2358154,20100000000_3_3_SMG
2217,15818,27267,39017,51368,20100000000_3_3_PRS
44627,318385,548865,785384,1033980,20100000000_3_3_AC1
2217,15818,27267,39017,51368,20100000000_3_3_WTF
59778,426476,735203,1052019,1385013,20100000000_3_3_CV1
47161,336465,580033,829983,1092697,20100000000_3_3_GYR
107371,766024,1320553,1889610,2487726,20100000000_3_3_CTR
108297,772630,1331941,1905906,2509179,20100000000_3_3_CTB
60402,430930,742882,1063007,1399480,20100000000_3_3_VRY
85906,685087,1206213,1766367,2340295,20100000000_3_4_SMG
1871,14921,26271,38471,50971,20100000000_3_4_PRS
37657,300308,528743,774286,1025867,20100000000_3_4_AC1
1871,14921,26271,38471,50971,20100000000_3_4_WTF
50454,402358,708420,1037404,1374477,20100000000_3_4_CV1
39839,317709,559382,819153,1085312,20100000000_3_4_GYR
90625,722724,1272480,1863407,2468865,20100000000_3_4_CTR
91383,728768,1283121,1878990,2489511,20100000000_3_4_CTB
50969,406468,715658,1048002,1388518,20100000000_3_4_VRY
55267,635930,1166101,1714633,2297591,20100000000_3_5_SMG
1204,13854,25404,37354,50054,20100000000_3_5_PRS
24233,278835,511298,751812,1007420,20100000000_3_5_AC1
1204,13854,25404,37354,50054,20100000000_3_5_WTF
32457,373461,684813,1006947,1349299,20100000000_3_5_CV1
25609,294668,540331,794501,1064624,20100000000_3_5_GYR
58312,670965,1230345,1809097,2424172,20100000000_3_5_CTR
58790,676472,1240443,1823945,2444069,20100000000_3_5_CTB
32794,377341,691928,1017410,1363320,20100000000_3_5_VRY
69203,658879,1216432,1723508,2285650,30100000000_1_1_SMG
1524,14374,26524,37574,49824,30100000000_1_1_PRS
30690,289457,534127,756646,1003330,30100000000_1_1_AC1
1524,14374,26524,37574,49824,30100000000_1_1_WTF
40674,387257,714960,1012994,1343393,30100000000_1_1_CV1
32412,305699,564099,799104,1059631,30100000000_1_1_GYR
73769,695771,1283889,1818762,2411720,30100000000_1_1_CTR
74425,701955,1295300,1834927,2433155,30100000000_1_1_CTB
41098,391291,722408,1023546,1357388,30100000000_1_1_VRY
90798,471991,945037,1553568,2104690,30100000000_1_2_SMG
1977,10277,20578,33828,45828,30100000000_1_2_PRS
39807,206925,414312,681096,922713,30100000000_1_2_AC1
1977,10277,20578,33828,45828,30100000000_1_2_WTF
52972,277173,555399,913310,1237455,30100000000_1_2_CV1
42067,218674,437838,719771,975107,30100000000_1_2_GYR
95747,497716,996545,1638243,2219403,30100000000_1_2_CTR
96572,502008,1005140,1652372,2238544,30100000000_1_2_CTB
53961,280502,561631,923278,1250808,30100000000_1_2_VRY
52840,615211,1122492,1726180,2288550,30100000000_1_3_SMG
1151,13401,24451,37601,49851,30100000000_1_3_PRS
23160,269641,491977,756567,1003048,30100000000_1_3_AC1
1151,13401,24451,37601,49851,30100000000_1_3_WTF
31049,361499,659577,1014305,1344754,30100000000_1_3_CV1
24515,285420,520768,800842,1061747,30100000000_1_3_GYR
55699,648488,1183209,1819551,2412341,30100000000_1_3_CTR
56217,654522,1194218,1836480,2434785,30100000000_1_3_CTB
31353,365036,666031,1024230,1357912,30100000000_1_3_VRY
95673,669524,1167627,1803454,2322215,30100000000_1_4_SMG
2084,14584,25434,39284,50584,30100000000_1_4_PRS
41938,293485,511827,790540,1017938,30100000000_1_4_AC1
2084,14584,25434,39284,50584,30100000000_1_4_WTF
56201,393298,685898,1059401,1364137,30100000000_1_4_CV1
44320,310154,540897,835441,1075754,30100000000_1_4_GYR
100927,706296,1231755,1902503,2449756,30100000000_1_4_CTR
101786,712303,1242231,1918684,2470591,30100000000_1_4_CTB
56835,397734,693634,1071350,1379523,30100000000_1_4_VRY
34477,617507,1175287,1710114,2286257,30100000000_1_5_SMG
751,13451,25601,37251,49801,30100000000_1_5_PRS
15120,270795,515397,749933,1002589,30100000000_1_5_AC1
751,13451,25601,37251,49801,30100000000_1_5_WTF
20272,363073,691029,1005488,1344241,30100000000_1_5_CV1
15993,286446,545186,793279,1060537,30100000000_1_5_GYR
36352,651077,1239180,1803082,2410547,30100000000_1_5_CTR
36690,657146,1250731,1819889,2433017,30100000000_1_5_CTB
20461,366460,697475,1014868,1356780,30100000000_1_5_VRY
19052,618075,1129884,1868908,2408259,30100000000_2_1_SMG
431,13481,24631,40731,52481,30100000000_2_1_PRS
8628,269869,493075,815373,1050590,30100000000_2_1_AC1
431,13481,24631,40731,52481,30100000000_2_1_WTF
11190,363036,663655,1097732,1414527,30100000000_2_1_CV1
9164,286630,523699,866014,1115840,30100000000_2_1_GYR
20857,652353,1191908,1970995,2539584,30100000000_2_1_CTR
21037,657988,1202202,1988019,2561519,30100000000_2_1_CTB
11302,366654,670269,1108673,1428626,30100000000_2_1_VRY
98715,691267,1226401,1786799,2372460,30100000000_2_2_SMG
2164,15064,26715,38914,51664,30100000000_2_2_PRS
43332,301641,534920,779212,1034517,30100000000_2_2_AC1
2164,15064,26715,38914,51664,30100000000_2_2_WTF
57965,405911,720140,1049205,1393104,30100000000_2_2_CV1
46078,320757,568820,828593,1100078,30100000000_2_2_GYR
104747,729158,1293064,1883592,2500743,30100000000_2_2_CTR
104963,735022,1304029,1899899,2522632,30100000000_2_2_CTB
58609,410416,728134,1060852,1408569,30100000000_2_2_VRY
99373,689458,1208364,1757120,2342612,30100000000_2_3_SMG
2164,15014,26314,38264,51014,30100000000_2_3_PRS
43479,301656,528691,768786,1024954,30100000000_2_3_AC1
2164,15014,26314,38264,51014,30100000000_2_3_WTF
57887,404178,708699,1030736,1374332,30100000000_2_3_CV1
46103,319865,560606,815194,1086825,30100000000_2_3_GYR
104804,727134,1274397,1853140,2470628,30100000000_2_3_CTR
105695,733319,1285237,1868902,2491641,30100000000_2_3_CTB
58551,408810,716821,1042549,1390083,30100000000_2_3_VRY
120126,629638,1175871,1738170,2300469,30100000000_2_4_SMG
2617,13717,25617,37867,50118,30100000000_2_4_PRS
52551,275445,514404,760390,1006377,30100000000_2_4_AC1
2618,13718,25618,37868,50118,30100000000_2_4_WTF
70642,370270,691492,1022162,1352832,30100000000_2_4_CV1
55670,291792,544932,805518,1066103,30100000000_2_4_GYR
126691,664050,1240138,1833169,2426200,30100000000_2_4_CTR
127750,669601,1250504,1848492,2446480,30100000000_2_4_CTB
71289,373661,697826,1031525,1365223,30100000000_2_4_VRY
100531,694718,1192550,1809678,2355688,30100000000_2_5_SMG
2191,15141,25991,39441,51341,30100000000_2_5_PRS
44074,304570,522824,793378,1032753,30100000000_2_5_AC1
2192,15148,26002,39458,51362,30100000000_2_5_WTF
59084,408298,700883,1063580,1384480,30100000000_2_5_CV1
46572,321836,552462,838353,1091298,30100000000_2_5_GYR
105381,732806,1258487,1910137,2486690,30100000000_2_5_CTR
106911,738811,1268241,1924539,2505204,30100000000_2_5_CTB
59681,412423,707964,1074326,1398467,30100000000_2_5_VRY
55811,648351,1181178,1741565,2272095,30100000000_3_1_SMG
1231,14131,25731,37931,49481,30100000000_3_1_PRS
24750,284104,517321,762602,994814,30100000000_3_1_AC1
1231,14131,25731,37931,49481,30100000000_3_1_WTF
32818,381240,694550,1024065,1336024,30100000000_3_1_CV1
26198,300724,547586,807216,1053013,30100000000_3_1_GYR
59635,684560,1246508,1837523,2397049,30100000000_3_1_CTR
59386,689876,1256829,1853107,2417616,30100000000_3_1_CTB
33151,385104,701590,1034445,1349566,30100000000_3_1_VRY
91353,660858,1184435,1790683,2328038,30100000000_3_2_SMG
2004,14404,25804,39004,50704,30100000000_3_2_PRS
40389,290296,520049,786079,1021879,30100000000_3_2_AC1
2004,14404,25804,39004,50704,30100000000_3_2_WTF
53703,388497,696291,1052683,1368577,30100000000_3_2_CV1
42689,306827,549665,830844,1080072,30100000000_3_2_GYR
97002,697210,1249015,1887946,2454272,30100000000_3_2_CTR
97866,703418,1260135,1904756,2476124,30100000000_3_2_CTB
54238,392363,703219,1063159,1382196,30100000000_3_2_VRY
50362,672418,1184294,1728306,2306749,30100000000_3_3_SMG
1097,14647,25798,37647,50247,30100000000_3_3_PRS
22073,294716,519068,757505,1011032,30100000000_3_3_AC1
1097,14647,25798,37647,50247,30100000000_3_3_WTF
29600,395207,696057,1015794,1355768,30100000000_3_3_CV1
23339,311620,548839,800951,1069020,30100000000_3_3_GYR
53128,709353,1249346,1823240,2433457,30100000000_3_3_CTR
53572,715287,1259797,1838491,2453812,30100000000_3_3_CTB
29885,399012,702759,1025576,1368824,30100000000_3_3_VRY
89532,702166,1227608,1847124,2363388,30100000000_3_4_SMG
1951,15302,26751,40251,51501,30100000000_3_4_PRS
39300,308211,538851,810784,1037395,30100000000_3_4_AC1
1951,15302,26751,40251,51501,30100000000_3_4_WTF
52563,412232,720712,1084422,1387514,30100000000_3_4_CV1
41549,325851,569691,857187,1096767,30100000000_3_4_GYR
94387,740238,1294170,1947278,2491534,30100000000_3_4_CTR
95202,746632,1305349,1964098,2513056,30100000000_3_4_CTB
53259,417688,730252,1098776,1405879,30100000000_3_4_VRY
87052,644606,1183803,1750534,2340210,30100000000_3_5_SMG
1897,14048,25797,38147,50998,30100000000_3_5_PRS
38222,283025,519769,768603,1027510,30100000000_3_5_AC1
1897,14048,25797,38147,50998,30100000000_3_5_WTF
50791,378858,696125,1029592,1376560,30100000000_3_5_CV1
40344,298735,548619,811263,1084541,30100000000_3_5_GYR
91785,679654,1248169,1845715,2467453,30100000000_3_5_CTR
92591,685619,1259123,1861913,2489107,30100000000_3_5_CTB
51764,383298,703918,1040909,1391545,30100000000_3_5_VRY
52864,643041,1173511,1715463,2280380,40100000000_1_1_SMG
1151,14001,25551,37352,49651,40100000000_1_1_PRS
22516,273887,499826,730657,971268,40100000000_1_1_AC1
1152,14003,25555,37357,49658,40100000000_1_1_WTF
31077,378017,689859,1008450,1340542,40100000000_1_1_CV1
24519,298243,544275,795632,1057641,40100000000_1_1_GYR
55751,678160,1237602,1809152,2404921,40100000000_1_1_CTR
56209,683738,1247781,1824033,2424703,40100000000_1_1_CTB
31382,381732,696638,1018360,1353715,40100000000_1_1_VRY
36891,617317,1133506,1741462,2271416,40100000000_1_2_SMG
804,13454,24704,37954,49504,40100000000_1_2_PRS
15730,263220,483320,742549,968518,40100000000_1_2_AC1
804,13454,24704,37954,49504,40100000000_1_2_WTF
21687,362906,666362,1023765,1335313,40100000000_1_2_CV1
17099,286123,525374,807159,1052790,40100000000_1_2_GYR
38912,651137,1195605,1836868,2395856,40100000000_1_2_CTR
39254,656856,1206108,1853004,2416902,40100000000_1_2_CTB
21930,366967,673819,1035222,1350256,40100000000_1_2_VRY
95674,690191,1211254,1755271,2342902,40100000000_1_3_SMG
2084,15035,26384,38234,51034,40100000000_1_3_PRS
40789,294252,516400,748333,998860,40100000000_1_3_AC1
2086,15049,26410,38271,51083,40100000000_1_3_WTF
56308,406201,712864,1033037,1378878,40100000000_1_3_CV1
44351,319948,561494,813681,1086085,40100000000_1_3_GYR
101054,729000,1279363,1853970,2474643,40100000000_1_3_CTR
101939,735384,1290566,1870205,2496313,40100000000_1_3_CTB
56824,409927,719404,1042514,1391527,40100000000_1_3_VRY
96887,773850,1501299,1955668,2490354,40100000000_1_4_SMG
2111,16861,32711,42611,54261,40100000000_1_4_PRS
41301,329877,639973,833661,1061587,40100000000_1_4_AC1
2111,16861,32711,42611,54261,40100000000_1_4_WTF
57038,455570,883824,1151314,1466087,40100000000_1_4_CV1
44968,359166,696797,907682,1155846,40100000000_1_4_GYR
102338,817388,1585763,2065695,2630464,40100000000_1_4_CTR
103231,824528,1599616,2083741,2653443,40100000000_1_4_CTB
57603,460083,892579,1162718,1480609,40100000000_1_4_VRY
57724,636334,1164430,1777481,2303281,40100000000_1_5_SMG
1257,13857,25358,38707,50157,40100000000_1_5_PRS
24593,271108,496101,757289,981304,40100000000_1_5_AC1
1257,13857,25358,38707,50157,40100000000_1_5_WTF
33927,373997,684378,1044691,1353723,40100000000_1_5_CV1
26747,294853,539553,823617,1067253,40100000000_1_5_GYR
60836,670648,1227223,1873333,2427488,40100000000_1_5_CTR
61412,676989,1238825,1891043,2450437,40100000000_1_5_CTB
34261,377683,691125,1054989,1367067,40100000000_1_5_VRY
88341,689830,1240812,1768837,2322115,40100000000_2_1_SMG
1924,15025,27024,38524,50574,40100000000_2_1_PRS
37642,293936,528710,753700,989452,40100000000_2_1_AC1
1924,15025,27024,38524,50574,40100000000_2_1_WTF
51941,405594,729550,1040008,1365314,40100000000_2_1_CV1
40928,319595,574863,819494,1075825,40100000000_2_1_GYR
93181,727623,1308790,1865743,2449332,40100000000_2_1_CTR
93959,733696,1319714,1881315,2469776,40100000000_2_1_CTB
52424,409364,736331,1049674,1378004,40100000000_2_1_VRY
103088,688815,1196445,1775281,2374790,40100000000_2_2_SMG
2244,14994,26044,38645,51694,40100000000_2_2_PRS
43921,293470,509745,756358,1011778,40100000000_2_2_AC1
2244,14994,26044,38645,51694,40100000000_2_2_WTF
60155,404393,702733,1042921,1395259,40100000000_2_2_CV1
47775,319224,554479,822734,1100570,40100000000_2_2_GYR
108736,726551,1261991,1872538,2504890,40100000000_2_2_CTR
109676,732831,1272899,1888723,2526541,40100000000_2_2_CTB
60772,408538,709934,1053609,1409557,40100000000_2_2_VRY
98699,700342,1242280,1820960,2358306,40100000000_2_3_SMG
2164,15264,27064,39664,51364,40100000000_2_3_PRS
42361,298795,529782,776429,1005458,40100000000_2_3_AC1
2164,15264,27064,39664,51364,40100000000_2_3_WTF
58031,411771,730406,1070644,1386580,40100000000_2_3_CV1
45761,324706,575970,844268,1093402,40100000000_2_3_GYR
104152,739031,1310908,1921556,2488586,40100000000_2_3_CTR
105063,745497,1322376,1938366,2510356,40100000000_2_3_CTB
58615,415917,737762,1081426,1400544,40100000000_2_3_VRY
82189,671870,1195010,1752569,2319305,40100000000_2_4_SMG
1792,14641,26041,38191,50541,40100000000_2_4_PRS
35055,286560,509686,747490,989210,40100000000_2_4_AC1
1792,14641,26041,38191,50541,40100000000_2_4_WTF
48320,395000,702560,1030355,1363545,40100000000_2_4_CV1
38156,311916,554785,813631,1076739,40100000000_2_4_GYR
86670,708504,1260169,1848129,2445767,40100000000_2_4_CTR
87417,714611,1271032,1864060,2466850,40100000000_2_4_CTB
48796,398890,709480,1040503,1376975,40100000000_2_4_VRY
28326,586114,1125539,1720055,2264070,40100000000_2_5_SMG
617,12767,24518,37467,49317,40100000000_2_5_PRS
12080,249949,479986,733517,965513,40100000000_2_5_AC1
617,12767,24518,37467,49317,40100000000_2_5_WTF
16652,344550,661654,1011143,1330945,40100000000_2_5_CV1
13142,271919,522177,797993,1050381,40100000000_2_5_GYR
29890,618475,1187683,1815022,2389074,40100000000_2_5_CTR
30128,623397,1197134,1829465,2408085,40100000000_2_5_CTB
16829,348226,668712,1021929,1345142,40100000000_2_5_VRY
52849,762238,1287967,1917005,2424368,40100000000_3_1_SMG
1151,16601,28051,41751,52801,40100000000_3_1_PRS
22541,325100,549327,817615,1034009,40100000000_3_1_AC1
1151,16597,28044,41740,52787,40100000000_3_1_WTF
31064,448038,757057,1126801,1425025,40100000000_3_1_CV1
24485,353142,596709,888140,1123198,40100000000_3_1_GYR
55728,803770,1358143,2021455,2556462,40100000000_3_1_CTR
